0, 0.007
1, 0.021
2, -0.042
3, -0.035
4, -0.028
5, 0.084
6, 0.119
7, 0.245
8, 0.413
9, 0.678
10, 0.958
11, 1.210
12, 1.482
13, 1.720
14, 1.972
15, 2.175
16, 2.399
17, 2.560
18, 2.763
19, 3.008
20, 3.259
21, 3.434
22, 3.658
22, 3.798
21, 3.945
20, 4.183
19, 4.379
18, 4.477
17, 4.512
16, 4.526
15, 4.512
14, 4.414
13, 4.407
12, 4.442
11, 4.155
10, 3.966
9, 3.742
8, 3.504
7, 3.281
6, 3.022
5, 2.665
4, 2.455
3, 2.210
2, 1.930
1, 1.714
0, 1.413
-1, 1.210
-2, 1.049
-3, 0.839
-4, 0.595
-5, 0.315
-6, 0.105
-7, -0.119
-8, -0.406
-9, -0.566
-10, -0.832
-11, -1.182
-12, -1.378
-13, -1.594
-14, -1.874
-15, -2.035
-16, -2.182
-17, -2.399
-18, -2.707
-19, -2.903
-20, -3.113
-21, -3.322
-22, -3.483
-22, -3.728
-21, -3.973
-20, -4.148
-19, -4.372
-18, -4.526
-17, -4.512
-16, -4.505
-15, -4.484
-14, -4.498
-13, -4.449
-12, -4.001
-11, -3.812
-10, -3.581
-9, -3.323
-8, -3.064
-7, -2.826
-6, -2.616
-5, -2.427
-4, -2.210
-3, -1.965
-2, -1.812
-1, -1.630
0, -1.364
0, -1.070
1, -0.742
2, -0.427
3, -0.252
4, -0.231
5, -0.133
6, 0.056
7, 0.224
8, 0.384
9, 0.615
10, 0.909
11, 1.147
12, 1.364
13, 1.629
14, 1.874
15, 2.056
16, 2.252
17, 2.504
18, 2.721
19, 2.979
20, 3.252
21, 3.469
22, 3.651
22, 3.882
21, 4.148
20, 4.288
19, 4.484
18, 4.526
17, 4.512
16, 4.512
15, 4.512
14, 4.463
13, 4.407
12, 4.421
11, 4.162
10, 4.008
9, 3.714
8, 3.483
7, 3.238
6, 2.987
5, 2.616
4, 2.413
3, 2.119
2, 1.916
1, 1.651
0, 1.413
-1, 1.161
-2, 0.937
-3, 0.713
-4, 0.462
-5, 0.273
-6, 0.098
-7, -0.105
-8, -0.427
-9, -0.546
-10, -0.790
-11, -1.133
-12, -1.336
-13, -1.567
-14, -1.881
-15, -1.993
-16, -2.154
-17, -2.392
-18, -2.630
-19, -2.889
-20, -3.148
-21, -3.343
-22, -3.539
-22, -3.798
-21, -4.001
-20, -4.197
-19, -4.365
-18, -4.547
-17, -4.533
-16, -4.512
-15, -4.519
-14, -4.484
-13, -4.204
-12, -3.973
-11, -3.777
-10, -3.602
-9, -3.309
-8, -3.036
-7, -2.854
-6, -2.588
-5, -2.441
-4, -2.259
-3, -2.000
-2, -1.805
-1, -1.588
0, -1.329
0, -1.091
1, -0.805
2, -0.413
3, -0.231
4, -0.203
5, 0.007
6, 0.147
7, 0.349
8, 0.468
9, 0.748
10, 0.993
11, 1.182
12, 1.398
13, 1.629
14, 1.797
15, 2.049
16, 2.238
17, 2.490
18, 2.707
19, 2.951
20, 3.217
21, 3.518
22, 3.623
22, 3.826
21, 3.987
20, 4.197
19, 4.344
18, 4.456
17, 4.449
16, 4.442
15, 4.435
14, 4.330
13, 4.344
12, 4.372
11, 4.176
10, 4.001
9, 3.756
8, 3.497
7, 3.259
6, 2.903
5, 2.665
4, 2.392
3, 2.091
2, 1.944
1, 1.658
0, 1.322
-1, 1.119
-2, 0.902
-3, 0.623
-4, 0.371
-5, 0.175
-6, 0.014
-7, -0.238
-8, -0.406
-9, -0.594
-10, -0.825
-11, -1.077
-12, -1.392
-13, -1.699
-14, -1.888
-15, -2.091
-16, -2.259
-17, -2.441
-18, -2.763
-19, -3.015
-20, -3.217
-21, -3.420
-22, -3.616
-22, -3.826
-21, -4.050
-20, -4.337
-19, -4.498
-18, -4.631
-17, -4.631
-16, -4.624
-15, -4.617
-14, -4.631
-13, -4.316
-12, -4.050
-11, -3.882
-10, -3.644
-9, -3.364
-8, -3.085
-7, -2.882
-6, -2.672
-5, -2.546
-4, -2.231
-3, -2.042
-2, -1.847
-1, -1.679
0, -1.448
0, -1.182
1, -0.909
2, -0.609
3, -0.343
4, -0.322
5, -0.182
6, 0.049
7, 0.251
8, 0.454
9, 0.685
10, 0.944
11, 1.105
12, 1.314
13, 1.524
14, 1.748
15, 1.923
16, 2.133
17, 2.378
18, 2.629
19, 2.840
20, 3.126
21, 3.406
22, 3.609
22, 3.805
21, 4.043
20, 4.239
19, 4.372
18, 4.428
17, 4.435
16, 4.435
15, 4.421
14, 4.337
13, 4.337
12, 4.379
11, 4.155
10, 3.917
9, 3.658
8, 3.441
7, 3.196
6, 2.959
5, 2.651
4, 2.392
3, 2.056
2, 1.888
1, 1.644
0, 1.315
-1, 1.098
-2, 0.902
-3, 0.664
-4, 0.469
-5, 0.308
-6, 0.063
-7, -0.189
-8, -0.413
-9, -0.594
-10, -0.874
-11, -1.175
-12, -1.441
-13, -1.671
-14, -1.895
-15, -2.035
-16, -2.196
-17, -2.385
-18, -2.637
-19, -2.882
-20, -3.085
-21, -3.315
-22, -3.525
-22, -3.777
-21, -3.952
-20, -4.155
-19, -4.330
-18, -4.498
-17, -4.505
-16, -4.463
-15, -4.463
-14, -4.477
-13, -4.085
-12, -3.910
-11, -3.665
-10, -3.385
-9, -3.161
-8, -2.875
-7, -2.665
-6, -2.504
-5, -2.336
-4, -2.063
-3, -1.861
-2, -1.658
-1, -1.483
0, -1.315
0, -1.070
1, -0.777
2, -0.539
3, -0.259
4, -0.147
5, -0.001
6, 0.181
7, 0.349
8, 0.510
9, 0.804
10, 1.091
11, 1.300
12, 1.475
13, 1.762
