0, -0.238
1, -0.455
2, -0.686
3, -0.734
4, -0.811
5, -1.161
6, -1.266
7, -1.602
8, -1.707
9, -2.133
10, -2.315
11, -2.602
12, -2.791
13, -3.008
14, -3.316
15, -3.463
16, -3.568
17, -3.897
18, -3.903
19, -4.554
20, -4.729
21, -4.869
22, -5.177
22, -5.324
21, -5.423
20, -5.654
19, -5.668
18, -5.689
17, -5.632
16, -5.290
15, -5.233
14, -5.030
13, -4.680
12, -4.414
11, -4.330
10, -3.869
9, -3.687
8, -3.358
7, -3.267
6, -2.994
5, -2.721
4, -2.392
3, -2.098
2, -1.875
1, -1.707
0, -1.189
-1, -1.133
-2, -0.832
-3, -0.616
-4, -0.266
-5, -0.049
-6, 0.210
-7, 0.343
-8, 0.818
-9, 0.839
-10, 1.182
-11, 1.280
-12, 1.497
-13, 1.846
-14, 2.119
-15, 2.210
-16, 2.658
-17, 2.714
-18, 3.057
-19, 3.148
-20, 3.357
-21, 3.602
-22, 3.791
-22, 4.148
-21, 4.372
-20, 4.407
-19, 4.449
-18, 4.421
-17, 4.162
-16, 4.057
-15, 3.931
-14, 3.595
-13, 3.463
-12, 3.330
-11, 2.938
-10, 2.938
-9, 2.497
-8, 2.357
-7, 2.119
-6, 1.861
-5, 1.602
-4, 1.301
-3, 1.147
-2, 1.021
-1, 0.678
0, 0.525
0, 0.161
1, -0.126
2, -0.273
3, -0.413
4, -0.587
5, -0.741
6, -1.105
7, -1.175
8, -1.658
9, -1.902
10, -2.049
11, -2.371
12, -2.553
13, -2.672
14, -3.085
15, -3.127
16, -3.540
17, -3.561
18, -3.987
19, -4.246
20, -4.533
21, -4.771
22, -5.009
22, -5.051
21, -5.464
20, -5.542
19, -5.563
18, -5.577
17, -5.499
16, -5.297
15, -5.093
14, -4.848
13, -4.596
12, -4.533
11, -4.134
10, -3.994
9, -3.652
8, -3.386
7, -3.176
6, -2.896
5, -2.651
4, -2.539
3, -2.070
2, -1.986
1, -1.518
0, -1.315
-1, -1.091
-2, -0.769
-3, -0.581
-4, -0.497
-5, -0.091
-6, 0.014
-7, 0.469
-8, 0.650
-9, 0.804
-10, 1.098
-11, 1.308
-12, 1.385
-13, 1.783
-14, 1.895
-15, 2.308
-16, 2.448
-17, 2.602
-18, 2.910
-19, 3.113
-20, 3.406
-21, 3.581
-22, 3.644
-22, 4.050
-21, 4.148
-20, 4.337
-19, 4.351
-18, 4.337
-17, 4.309
-16, 3.952
-15, 3.868
-14, 3.504
-13, 3.483
-12, 3.099
-11, 2.980
-10, 2.875
-9, 2.518
-8, 2.238
-7, 1.895
-6, 1.748
-5, 1.630
-4, 1.210
-3, 1.203
-2, 0.902
-1, 0.720
0, 0.413
0, 0.252
1, -0.224
2, -0.294
3, -0.441
4, -0.518
5, -0.895
6, -0.937
7, -1.168
8, -1.490
9, -1.819
10, -1.980
11, -2.413
12, -2.462
13, -2.889
14, -2.973
15, -3.169
16, -3.414
17, -3.617
18, -3.910
19, -4.358
20, -4.491
21, -4.841
22, -4.876
22, -5.247
21, -5.409
20, -5.520
19, -5.499
18, -5.549
17, -5.528
16, -5.184
15, -5.122
14, -4.764
13, -4.554
12, -4.393
11, -4.093
10, -3.757
9, -3.421
8, -3.267
7, -3.218
6, -2.763
5, -2.700
4, -2.406
3, -2.098
2, -1.868
1, -1.483
0, -1.175
-1, -1.168
-2, -0.735
-3, -0.714
-4, -0.238
-5, -0.056
-6, 0.126
-7, 0.468
-8, 0.804
-9, 0.832
-10, 1.203
-11, 1.217
-12, 1.643
-13, 1.748
-14, 1.965
-15, 2.343
-16, 2.588
-17, 2.861
-18, 3.022
-19, 3.099
-20, 3.476
-21, 3.490
-22, 3.868
-22, 4.057
-21, 4.267
-20, 4.407
-19, 4.435
-18, 4.421
-17, 4.211
-16, 4.134
-15, 3.791
-14, 3.742
-13, 3.393
-12, 3.308
-11, 3.113
-10, 2.770
-9, 2.490
-8, 2.420
-7, 1.937
-6, 1.923
-5, 1.497
-4, 1.406
-3, 1.273
-2, 0.930
-1, 0.790
0, 0.657
0, 0.049
1, -0.000
2, -0.231
3, -0.245
4, -0.448
5, -0.748
6, -0.874
7, -1.189
8, -1.406
9, -1.546
10, -2.140
11, -2.217
12, -2.609
13, -2.672
14, -2.840
15, -3.148
16, -3.400
17, -3.624
18, -3.806
19, -4.079
20, -4.589
21, -4.617
22, -4.988
22, -5.100
21, -5.359
20, -5.506
19, -5.492
18, -5.506
17, -5.437
16, -5.283
15, -4.911
14, -4.869
13, -4.561
12, -4.323
11, -4.079
10, -3.959
9, -3.421
8, -3.407
7, -3.029
6, -2.854
5, -2.623
4, -2.280
3, -2.028
2, -1.959
1, -1.455
0, -1.371
-1, -0.909
-2, -0.797
-3, -0.630
-4, -0.294
-5, 0.028
-6, 0.266
-7, 0.573
-8, 0.643
-9, 1.035
-10, 1.091
-11, 1.287
-12, 1.574
-13, 1.853
-14, 2.161
-15, 2.441
-16, 2.518
-17, 2.889
-18, 2.959
-19, 3.336
-20, 3.442
-21, 3.581
-22, 3.903
-22, 4.155
-21, 4.183
-20, 4.463
-19, 4.498
-18, 4.463
-17, 4.372
-16, 4.176
-15, 3.896
-14, 3.756
-13, 3.449
-12, 3.302
-11, 3.232
-10, 2.826
-9, 2.728
-8, 2.322
-7, 2.133
-6, 1.986
-5, 1.658
-4, 1.413
-3, 1.371
-2, 0.951
-1, 0.923
0, 0.462
0, 0.224
1, -0.021
2, -0.126
3, -0.217
4, -0.343
5, -0.713
6, -0.776
7, -1.147
8, -1.224
9, -1.518
10, -1.909
11, -2.210
12, -2.476
13, -2.658
14, -2.735
15, -3.162
16, -3.190
17, -3.540
18, -3.603
19, -4.043
20, -4.442
21, -4.666
22, -4.750
22, -5.136
21, -5.177
20, -5.423
19, -5.409
18, -5.430
17, -5.423
16, -5.191
15, -4.939
14, -4.785
13, -4.653
12, -4.267
11, -4.148
10, -3.827
9, -3.372
8, -3.225
7, -3.148
6, -2.728
5, -2.672
4, -2.217
3, -2.049
2, -1.840
1, -1.504
0, -1.210
-1, -0.881
-2, -0.651
-3, -0.679
-4, -0.196
-5, -0.105
-6, 0.280
-7, 0.503
-8, 0.734
-9, 1.035
-10, 1.210
-11, 1.259
-12, 1.699
-13, 1.734
-14, 2.168
-15, 2.343
-16, 2.595
-17, 2.882
-18, 3.085
-19, 3.371
-20, 3.539
-21, 3.616
-22, 3.973
-22, 4.120
-21, 4.442
-20, 4.512
-19, 4.519
-18, 4.512
-17, 4.295
-16, 4.218
-15, 3.861
-14, 3.840
-13, 3.449
-12, 3.393
-11, 3.183
-10, 2.889
-9, 2.595
-8, 2.490
-7, 2.042
-6, 2.021
-5, 1.609
-4, 1.546
-3, 1.385
-2, 1.049
-1, 0.930
0, 0.455
0, 0.210
1, 0.105
2, -0.119
3, -0.140
4, -0.566
5, -0.601
6, -0.762
7, -1.084
8, -1.336
9, -1.441
10, -1.993
11, -2.105
12, -2.504
13, -2.539
14, -2.973
15, -3.043
16, -3.267
17, -3.504
18, -3.812
19, -4.015
20, -4.491
21, -4.512
22, -4.904
22, -4.967
21, -5.156
20, -5.380
19, -5.387
18, -5.444
17, -5.345
16, -5.233
15, -4.911
14, -4.834
13, -4.484
12, -4.309
11, -4.071
10, -3.700
9, -3.379
8, -3.358
7, -2.966
6, -2.896
5, -2.497
4, -2.259
3, -2.021
2, -1.742
1, -1.413
0, -1.350
-1, -0.902
-2, -0.790
-3, -0.448
-4, -0.308
-5, -0.056
-6, 0.217
-7, 0.524
-8, 0.867
-9, 1.021
-10, 1.049
-11, 1.448
-12, 1.469
-13, 1.916
-14, 2.105
-15, 2.329
-16, 2.672
-17, 2.868
-18, 2.875
-19, 3.280
-20, 3.357
-21, 3.714
-22, 3.777
-22, 4.029
-21, 4.330
-20, 4.456
-19, 4.463
-18, 4.442
-17, 4.463
-16, 4.036
-15, 4.022
-14, 3.673
-13, 3.574
-12, 3.393
-11, 3.085
-10, 2.896
-9, 2.826
-8, 2.336
-7, 2.238
-6, 1.853
-5, 1.798
-4, 1.602
-3, 1.315
-2, 1.070
-1, 0.993
0, 0.580
0, 0.392
1, -0.077
2, -0.098
3, -0.098
4, -0.371
5, -0.581
6, -0.797
7, -1.014
8, -1.126
9, -1.693
10, -1.798
11, -2.259
12, -2.280
13, -2.518
14, -2.791
15, -2.952
16, -3.309
17, -3.463
18, -3.491
19, -4.001
20, -4.169
21, -4.645
22, -4.729
22, -4.897
21, -5.261
20, -5.345
19, -5.352
18, -5.394
17, -5.352
16, -5.002
15, -4.932
14, -4.778
13, -4.449
12, -4.190
11, -4.093
10, -3.617
9, -3.470
8, -3.127
7, -3.043
6, -2.840
5, -2.497
4, -2.189
3, -1.924
2, -1.707
1, -1.581
0, -1.084
-1, -1.063
-2, -0.644
-3, -0.469
-4, -0.266
-5, 0.056
-6, 0.301
-7, 0.434
-8, 0.909
-9, 0.937
-10, 1.322
-11, 1.392
-12, 1.573
-13, 1.867
-14, 2.189
-15, 2.469
-16, 2.707
-17, 2.749
-18, 3.113
-19, 3.197
-20, 3.560
-21, 3.693
-22, 3.847
-22, 4.204
-21, 4.414
-20, 4.484
-19, 4.526
-18, 4.498
-17, 4.274
-16, 4.134
-15, 4.015
-14, 3.707
-13, 3.560
-12, 3.490
-11, 3.078
-10, 3.078
-9, 2.609
-8, 2.469
-7, 2.266
-6, 1.979
-5, 1.741
-4, 1.469
-3, 1.273
-2, 1.189
-1, 0.860
0, 0.748
0, 0.196
1, 0.021
2, -0.063
3, -0.203
4, -0.441
5, -0.546
6, -0.874
7, -0.951
8, -1.427
9, -1.630
10, -1.812
11, -2.105
12, -2.336
13, -2.616
14, -2.861
15, -2.917
16, -3.337
17, -3.358
18, -3.876
19, -4.162
20, -4.337
21, -4.631
22, -4.862
22, -4.869
21, -5.276
20, -5.338
19, -5.345
18, -5.345
17, -5.303
16, -5.093
15, -4.904
14, -4.631
13, -4.365
12, -4.365
11, -3.938
10, -3.764
9, -3.309
8, -3.169
7, -3.008
6, -2.728
5, -2.483
4, -2.350
3, -1.910
2, -1.826
1, -1.364
0, -1.189
-1, -1.000
-2, -0.644
-3, -0.518
-4, -0.371
-5, 0.056
-6, 0.154
-7, 0.608
-8, 0.748
-9, 0.930
-10, 1.196
-11, 1.378
-12, 1.679
-13, 1.902
-14, 1.993
-15, 2.434
-16, 2.532
-17, 2.875
-18, 3.015
-19, 3.176
-20, 3.490
-21, 3.644
-22, 3.756
-22, 4.176
-21, 4.211
-20, 4.456
-19, 4.505
-18, 4.449
-17, 4.442
-16, 4.106
-15, 4.008
-14, 3.659
-13, 3.631
-12, 3.253
-11, 3.148
-10, 2.994
-9, 2.581
-8, 2.350
-7, 2.210
-6, 1.861
-5, 1.763
-4, 1.329
-3, 1.322
-2, 0.916
-1, 0.895
0, 0.525
0, 0.259
1, -0.098
2, -0.147
3, -0.301
4, -0.371
5, -0.755
6, -0.783
7, -1.056
8, -1.322
9, -1.651
10, -2.049
11, -2.266
12, -2.301
13, -2.742
14, -2.763
15, -3.211
16, -3.288
17, -3.421
18, -3.784
19, -4.218
20, -4.351
21, -4.715
22, -4.757
22, -5.121
21, -5.233
20, -5.416
19, -5.408
18, -5.443
17, -5.464
16, -5.128
15, -5.030
14, -4.715
13, -4.512
12, -4.365
11, -4.071
10, -3.735
9, -3.379
8, -3.225
7, -3.176
6, -2.735
5, -2.637
4, -2.378
3, -2.042
2, -1.826
1, -1.483
0, -1.224
-1, -1.140
-2, -0.686
-3, -0.651
-4, -0.252
-5, -0.021
-6, 0.140
-7, 0.510
-8, 0.790
-9, 0.839
-10, 1.224
-11, 1.273
-12, 1.650
-13, 1.713
-14, 2.189
-15, 2.385
-16, 2.574
-17, 2.882
-18, 3.056
-19, 3.098
-20, 3.511
-21, 3.546
-22, 3.896
-22, 4.092
-21, 4.316
-20, 4.407
-19, 4.365
-18, 4.372
-17, 4.295
-16, 4.134
-15, 3.819
-14, 3.714
-13, 3.525
-12, 3.238
-11, 3.008
-10, 2.952
-9, 2.511
-8, 2.399
-7, 1.895
-6, 1.923
-5, 1.672
-4, 1.448
-3, 1.238
-2, 0.958
-1, 0.769
0, 0.657
0, 0.042
1, -0.007
2, -0.210
3, -0.238
4, -0.469
5, -0.769
6, -0.881
7, -1.049
8, -1.434
9, -1.602
10, -2.182
11, -2.217
12, -2.385
13, -2.651
14, -2.819
15, -3.190
16, -3.372
17, -3.407
18, -3.924
19, -4.100
20, -4.519
21, -4.610
22, -4.869
22, -5.143
21, -5.345
20, -5.401
19, -5.416
18, -5.416
17, -5.303
16, -5.149
15, -5.023
14, -4.715
13, -4.400
12, -4.358
11, -3.952
10, -3.806
9, -3.330
8, -3.211
7, -3.050
6, -2.700
5, -2.476
4, -2.336
3, -1.917
2, -1.861
1, -1.336
0, -1.224
-1, -1.021
-2, -0.665
-3, -0.525
-4, -0.154
-5, 0.098
-6, 0.189
-7, 0.650
-8, 0.720
-9, 1.112
-10, 1.154
-11, 1.385
-12, 1.671
-13, 1.944
-14, 2.224
-15, 2.511
-16, 2.581
-17, 2.972
-18, 3.042
-19, 3.420
-20, 3.483
-21, 3.742
-22, 3.994
-22, 4.260
-21, 4.281
-20, 4.533
-19, 4.589
-18, 4.519
-17, 4.407
-16, 4.232
-15, 3.966
-14, 3.756
-13, 3.686
-12, 3.343
-11, 3.266
-10, 2.868
-9, 2.728
-8, 2.483
-7, 2.196
-6, 2.042
-5, 1.699
-4, 1.497
-3, 1.406
-2, 1.021
-1, 0.951
0, 0.496
0, 0.315
1, 0.042
2, -0.133
3, -0.154
4, -0.469
5, -0.706
6, -0.755
7, -1.098
