0, -0.217
1, -0.441
2, -0.678
3, -0.671
4, -0.895
5, -0.986
6, -1.280
7, -1.644
8, -1.707
9, -1.875
10, -2.217
11, -2.532
12, -2.805
13, -3.008
14, -3.239
15, -3.512
16, -3.735
17, -3.910
18, -4.204
19, -4.470
20, -4.701
21, -4.946
22, -5.170
22, -5.359
21, -5.577
20, -5.787
19, -5.801
18, -5.808
17, -5.801
16, -5.604
15, -5.402
14, -5.345
13, -5.079
12, -4.897
11, -4.652
10, -4.330
9, -3.924
8, -3.659
7, -3.414
6, -3.127
5, -2.854
4, -2.672
3, -2.469
2, -2.210
1, -1.931
0, -1.609
-1, -1.308
-2, -1.014
-3, -0.825
-4, -0.518
-5, -0.350
-6, -0.112
-7, 0.147
-8, 0.427
-9, 0.741
-10, 0.923
-11, 1.161
-12, 1.371
-13, 1.664
-14, 2.049
-15, 2.203
-16, 2.371
-17, 2.637
-18, 2.854
-19, 3.043
-20, 3.280
-21, 3.511
-22, 3.749
-22, 4.022
-21, 4.302
-20, 4.414
-19, 4.435
-18, 4.407
-17, 4.407
-16, 4.246
-15, 4.050
-14, 3.805
-13, 3.582
-12, 3.372
-11, 3.148
-10, 3.022
-9, 2.875
-8, 2.637
-7, 2.294
-6, 2.007
-5, 1.791
-4, 1.581
-3, 1.322
-2, 1.049
-1, 0.839
0, 0.671
0, 0.378
1, 0.161
2, -0.084
3, -0.175
4, -0.413
5, -0.657
6, -0.853
7, -1.126
8, -1.273
9, -1.469
10, -1.826
11, -2.028
12, -2.315
13, -2.546
14, -2.749
15, -3.057
16, -3.274
17, -3.393
18, -3.561
19, -3.869
20, -4.253
21, -4.540
22, -4.764
22, -4.946
21, -5.156
20, -5.345
19, -5.388
18, -5.402
17, -5.416
16, -5.409
15, -5.170
14, -4.862
13, -4.673
12, -4.464
11, -4.197
10, -3.903
9, -3.526
8, -3.316
7, -3.211
6, -2.987
5, -2.735
4, -2.490
3, -2.224
2, -1.917
1, -1.546
0, -1.357
-1, -1.147
-2, -0.916
-3, -0.665
-4, -0.462
-5, -0.210
-6, 0.007
-7, 0.280
-8, 0.559
-9, 0.888
-10, 1.112
-11, 1.273
-12, 1.448
-13, 1.657
-14, 1.902
-15, 2.112
-16, 2.385
-17, 2.644
-18, 2.917
-19, 3.169
-20, 3.413
-21, 3.560
-22, 3.686
-22, 3.896
-21, 4.148
-20, 4.379
-19, 4.400
-18, 4.386
-17, 4.365
-16, 4.113
-15, 3.896
-14, 3.770
-13, 3.602
-12, 3.372
-11, 3.162
-10, 2.924
-9, 2.707
-8, 2.469
-7, 2.189
-6, 1.867
-5, 1.609
-4, 1.483
-3, 1.301
-2, 1.070
-1, 0.846
0, 0.650
0, 0.287
1, -0.126
2, -0.336
3, -0.322
4, -0.518
5, -0.581
6, -0.839
7, -1.119
8, -1.266
9, -1.616
10, -1.972
11, -2.210
12, -2.497
13, -2.735
14, -2.868
15, -3.029
16, -3.267
17, -3.505
18, -3.694
19, -4.050
20, -4.400
21, -4.638
22, -4.911
22, -5.156
21, -5.331
20, -5.556
19, -5.577
18, -5.563
17, -5.591
16, -5.457
