0, -0.119
1, -0.119
2, -0.140
3, -0.021
4, -0.014
5, 0.350
6, 0.350
7, 0.895
8, 0.895
9, 1.203
10, 1.217
11, 1.699
12, 1.769
13, 2.091
14, 2.189
15, 2.497
16, 2.504
17, 3.085
18, 3.078
19, 3.413
20, 3.441
21, 3.833
22, 3.917
22, 4.281
21, 4.351
20, 4.407
19, 4.407
18, 4.407
17, 4.407
16, 4.302
15, 4.302
14, 4.190
13, 4.176
12, 3.658
11, 3.553
10, 3.189
9, 3.182
8, 2.574
7, 2.574
6, 2.182
5, 2.154
4, 1.748
3, 1.692
2, 1.210
1, 1.105
0, 0.720
-1, 0.720
-2, 0.336
-3, 0.336
-4, -0.112
-5, -0.140
-6, -0.455
-7, -0.602
-8, -1.147
-9, -1.245
-10, -1.546
-11, -1.546
-12, -1.958
-13, -1.958
-14, -2.280
-15, -2.322
-16, -2.791
-17, -2.833
-18, -3.260
-19, -3.344
-20, -3.672
-21, -3.672
-22, -4.085
-22, -4.085
-21, -4.561
-20, -4.568
-19, -4.561
-18, -4.554
-17, -4.533
-16, -4.470
-15, -4.036
-14, -4.015
-13, -3.561
-12, -3.532
-11, -3.106
-10, -3.092
-9, -2.693
-8, -2.651
-7, -2.182
-6, -2.078
-5, -1.854
-4, -1.840
-3, -1.476
-2, -1.462
-1, -0.805
0, -0.777
0, -0.364
1, -0.266
2, -0.148
3, -0.148
4, 0.293
5, 0.279
6, 0.615
7, 0.636
8, 1.153
9, 1.216
10, 1.594
11, 1.671
12, 2.035
13, 2.042
14, 2.496
15, 2.503
16, 2.923
17, 2.958
18, 3.469
19, 3.532
20, 3.840
21, 3.945
22, 4.288
22, 4.316
21, 4.638
20, 4.638
19, 4.644
18, 4.644
17, 4.623
16, 4.554
15, 4.483
14, 4.455
13, 4.190
12, 4.176
11, 3.665
10, 3.630
9, 3.161
8, 3.035
7, 2.643
6, 2.580
5, 2.217
4, 2.112
3, 1.685
2, 1.454
1, 1.161
0, 1.168
-1, 0.650
-2, 0.629
-3, 0.273
-4, 0.175
-5, -0.189
-6, -0.301
-7, -0.630
-8, -0.672
-9, -1.238
-10, -1.238
-11, -1.651
-12, -1.700
-13, -1.966
-14, -2.042
-15, -2.469
-16, -2.588
-17, -2.959
-18, -3.099
-19, -3.365
-20, -3.385
-21, -3.791
-22, -3.805
-22, -4.211
-21, -4.253
-20, -4.505
-19, -4.498
-18, -4.477
-17, -4.470
-16, -4.148
-15, -4.148
-14, -3.791
-13, -3.756
-12, -3.302
-11, -3.239
-10, -2.805
-9, -2.756
-8, -2.476
-7, -2.364
-6, -2.007
-5, -2.007
-4, -1.581
-3, -1.588
-2, -1.168
-1, -1.015
0, -0.518
0, -0.455
1, -0.154
2, -0.154
3, -0.001
4, 0.034
5, 0.426
6, 0.419
7, 0.958
8, 1.006
9, 1.335
10, 1.489
11, 1.797
12, 1.923
13, 2.196
14, 2.203
15, 2.650
16, 2.713
17, 3.210
18, 3.294
19, 3.651
20, 3.721
21, 4.050
22, 4.197
22, 4.456
21, 4.463
20, 4.631
19, 4.631
18, 4.617
17, 4.617
16, 4.512
15, 4.526
14, 4.406
13, 4.351
12, 3.882
11, 3.882
10, 3.371
9, 3.364
8, 2.797
7, 2.721
6, 2.357
5, 2.238
4, 1.902
3, 1.748
2, 1.336
1, 1.336
0, 0.881
-1, 0.853
-2, 0.447
-3, 0.377
-4, -0.028
-5, -0.140
-6, -0.406
-7, -0.560
-8, -1.056
-9, -1.063
-10, -1.504
-11, -1.532
-12, -1.902
-13, -1.951
-14, -2.273
-15, -2.434
-16, -2.777
-17, -2.910
-18, -3.232
-19, -3.239
-20, -3.665
-21, -3.707
-22, -4.050
-22, -4.099
-21, -4.547
-20, -4.561
-19, -4.561
-18, -4.554
-17, -4.533
-16, -4.505
-15, -4.057
-14, -4.057
-13, -3.658
-12, -3.540
-11, -3.120
-10, -3.008
-9, -2.700
-8, -2.581
-7, -2.217
-6, -2.196
-5, -1.875
-4, -1.868
-3, -1.490
-2, -1.427
-1, -0.854
0, -0.728
0, -0.406
1, -0.266
2, -0.140
3, -0.140
4, 0.258
5, 0.265
6, 0.650
7, 0.769
8, 1.188
9, 1.237
10, 1.608
11, 1.727
12, 2.063
13, 2.070
14, 2.497
15, 2.511
16, 2.867
17, 2.986
18, 3.476
19, 3.525
20, 3.861
21, 3.924
22, 4.309
22, 4.442
21, 4.666
20, 4.673
19, 4.673
18, 4.673
17, 4.631
16, 4.588
15, 4.490
14, 4.462
13, 4.238
12, 4.085
11, 3.672
10, 3.644
9, 3.084
8, 3.035
7, 2.650
6, 2.594
5, 2.210
4, 2.126
3, 1.685
2, 1.678
1, 1.203
0, 1.161
-1, 0.713
-2, 0.629
-3, 0.280
-4, 0.175
-5, -0.161
-6, -0.266
-7, -0.630
-8, -0.853
-9, -1.210
-10, -1.210
-11, -1.623
-12, -1.637
-13, -1.937
-14, -1.986
-15, -2.462
-16, -2.609
-17, -2.952
-18, -3.078
-19, -3.315
-20, -3.372
-21, -3.784
-22, -3.798
-22, -4.211
-21, -4.267
-20, -4.533
-19, -4.519
-18, -4.498
-17, -4.498
-16, -4.190
-15, -4.176
-14, -3.791
-13, -3.784
-12, -3.330
-11, -3.253
-10, -2.833
-9, -2.784
-8, -2.511
-7, -2.399
-6, -2.028
-5, -1.993
-4, -1.609
-3, -1.595
-2, -1.133
-1, -1.000
0, -0.553
0, -0.511
1, -0.203
2, -0.203
3, 0.021
4, 0.062
5, 0.433
6, 0.433
7, 0.944
8, 1.055
9, 1.370
10, 1.503
11, 1.825
12, 1.958
13, 2.280
14, 2.280
15, 2.713
16, 2.748
17, 3.217
18, 3.308
19, 3.672
20, 3.742
21, 4.071
22, 4.190
22, 4.477
21, 4.477
20, 4.652
19, 4.659
18, 4.645
17, 4.645
16, 4.547
15, 4.568
14, 4.427
13, 4.379
12, 3.931
11, 3.924
10, 3.413
9, 3.413
8, 2.888
7, 2.846
6, 2.462
5, 2.350
4, 1.986
3, 1.818
2, 1.441
1, 1.441
0, 0.937
-1, 0.923
-2, 0.559
-3, 0.517
-4, 0.105
-5, 0.007
-6, -0.287
-7, -0.448
-8, -0.965
-9, -0.979
-10, -1.406
-11, -1.406
-12, -1.818
-13, -1.853
-14, -2.175
-15, -2.287
-16, -2.651
-17, -2.812
-18, -3.168
-19, -3.168
-20, -3.588
-21, -3.595
-22, -3.987
