0, -0.273
1, -0.490
2, -0.678
3, -0.685
4, -0.685
5, -0.741
6, -1.070
7, -1.154
8, -1.441
9, -1.713
10, -1.776
11, -2.231
12, -2.434
13, -2.707
14, -2.931
15, -3.148
16, -3.316
17, -3.623
18, -3.749
19, -4.001
20, -4.148
21, -4.575
22, -4.869
22, -5.163
21, -5.331
20, -5.548
19, -5.724
18, -5.801
17, -5.794
16, -5.779
15, -5.829
14, -5.765
13, -5.548
12, -5.310
11, -5.072
10, -4.785
9, -4.519
8, -4.330
7, -3.952
6, -3.687
5, -3.483
4, -3.190
3, -2.952
2, -2.707
1, -2.392
0, -2.217
-1, -1.958
-2, -1.553
-3, -1.287
-4, -1.014
-5, -0.930
-6, -0.608
-7, -0.287
-8, -0.168
-9, 0.014
-10, 0.245
-11, 0.553
-12, 0.651
-13, 0.937
-14, 1.175
-15, 1.385
-16, 1.686
-17, 2.008
-18, 2.287
-19, 2.504
-20, 2.770
-21, 2.931
-22, 3.176
-22, 3.435
-21, 3.575
-20, 3.841
-19, 4.128
-18, 4.128
-17, 4.107
-16, 4.114
-15, 4.100
-14, 3.988
-13, 3.687
-12, 3.484
-11, 3.267
-10, 3.099
-9, 2.917
-8, 2.651
-7, 2.350
-6, 2.259
-5, 1.980
-4, 1.735
-3, 1.581
-2, 1.336
-1, 1.084
0, 0.867
0, 0.567
1, 0.378
2, 0.140
3, -0.140
4, -0.322
5, -0.510
6, -0.629
7, -0.986
8, -1.077
9, -1.350
10, -1.462
11, -1.867
12, -2.000
13, -2.371
14, -2.483
15, -2.749
16, -2.945
17, -3.260
18, -3.442
19, -3.610
20, -3.903
21, -4.190
22, -4.512
22, -4.736
21, -4.932
20, -5.121
19, -5.296
18, -5.380
17, -5.409
16, -5.457
15, -5.450
14, -5.331
13, -5.163
12, -4.918
11, -4.701
10, -4.470
9, -4.197
8, -4.029
7, -3.638
6, -3.400
5, -3.190
4, -2.966
3, -2.728
2, -2.413
1, -2.133
0, -1.923
-1, -1.602
-2, -1.301
-3, -1.126
-4, -0.776
-5, -0.643
-6, -0.406
-7, -0.112
-8, 0.140
-9, 0.378
-10, 0.658
-11, 0.860
-12, 0.965
-13, 1.280
-14, 1.469
-15, 1.637
-16, 2.021
-17, 2.210
-18, 2.434
-19, 2.749
-20, 2.910
-21, 3.043
-22, 3.344
-22, 3.547
-21, 3.708
-20, 4.030
-19, 4.254
-18, 4.337
-17, 4.309
-16, 4.309
-15, 4.295
-14, 4.177
-13, 3.890
-12, 3.764
-11, 3.456
-10, 3.337
-9, 3.064
-8, 2.826
-7, 2.623
-6, 2.364
-5, 2.105
-4, 1.840
-3, 1.623
-2, 1.322
-1, 1.147
0, 0.951
0, 0.727
1, 0.441
2, 0.266
3, -0.035
4, -0.182
5, -0.357
6, -0.531
7, -0.804
8, -0.909
9, -1.238
10, -1.441
11, -1.707
12, -2.007
13, -2.301
14, -2.497
15, -2.770
16, -2.931
17, -3.218
18, -3.386
19, -3.631
20, -3.792
21, -4.239
22, -4.491
22, -4.757
21, -4.897
20, -5.072
19, -5.317
18, -5.409
17, -5.388
16, -5.471
15, -5.423
14, -5.296
13, -5.121
12, -4.911
11, -4.715
10, -4.512
9, -4.274
8, -4.001
7, -3.700
6, -3.323
5, -3.127
4, -2.917
3, -2.602
2, -2.392
1, -2.266
0, -1.895
-1, -1.700
-2, -1.413
-3, -1.112
-4, -0.944
-5, -0.664
-6, -0.413
-7, -0.077
-8, 0.084
-9, 0.308
-10, 0.623
-11, 0.804
-12, 1.028
-13, 1.280
-14, 1.497
-15, 1.707
-16, 2.070
-17, 2.189
-18, 2.455
-19, 2.665
-20, 2.903
-21, 3.106
-22, 3.393
-22, 3.547
-21, 3.757
-20, 4.079
-19, 4.162
-18, 4.337
-17, 4.316
-16, 4.316
-15, 4.289
-14, 4.079
-13, 3.834
-12, 3.652
-11, 3.470
-10, 3.330
-9, 3.127
-8, 2.868
-7, 2.630
-6, 2.476
-5, 2.112
-4, 1.910
-3, 1.672
-2, 1.406
-1, 1.217
0, 0.902
0, 0.651
1, 0.434
2, 0.147
3, -0.098
4, -0.217
5, -0.301
6, -0.545
7, -0.720
8, -0.818
9, -1.126
10, -1.399
11, -1.665
12, -1.916
13, -2.287
14, -2.434
15, -2.630
16, -2.903
17, -3.148
18, -3.421
19, -3.617
20, -3.784
21, -4.022
22, -4.435
22, -4.687
21, -4.925
20, -5.149
19, -5.352
18, -5.402
17, -5.409
16, -5.437
15, -5.464
14, -5.366
13, -5.163
12, -4.960
11, -4.757
10, -4.498
9, -4.260
8, -4.050
7, -3.652
6, -3.309
5, -3.148
4, -2.938
3, -2.623
2, -2.399
1, -2.266
0, -1.951
-1, -1.714
-2, -1.406
-3, -1.203
-4, -0.874
-5, -0.713
-6, -0.427
-7, -0.119
-8, 0.140
-9, 0.322
-10, 0.720
-11, 0.930
-12, 1.056
-13, 1.371
-14, 1.462
-15, 1.728
-16, 2.042
-17, 2.245
-18, 2.553
-19, 2.847
-20, 2.959
-21, 3.148
-22, 3.421
-22, 3.582
